_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum,_municipio_populacao_quadrienio,_municipio_frota_quadrienio,_vlr_investimento_por_hab,_vlr_repasse_financiamento_por_hab,_vlr_contrapartida_por_hab,_vlr_investimento_por_frota,_vlr_repasse_financiamento_por_frota,_vlr_contrapartida_por_frota
4107546,espigao-alto-do-iguacu-pr,,984181.62,900175,84006.62,,,,,,,,
4107553,farol-pr,,308520.29,293985.88,14534.41,,,,,,,,
4107603,faxinal-pr,,4654013.97,4400940,253073.97,,,,,,,,
4107603,faxinal-pr,2018-2021,2560064.7600000002,2444908.6,115156.16,17379,10882,147.30794407042984,140.6817768571264,6.626167213303412,235.2568241132145,224.67456349935674,10.582260613857747
4107801,florai-pr,2018-2021,958576.01,884368.14,74207.87,4883,3276,196.30882858898218,181.11164038500922,15.197188203972967,292.6056196581197,269.9536446886447,22.651974969474967
4108106,florida-pr,2018-2021,970775.6299999999,919251,51524.63,2709,1565,358.35202288667404,339.33222591362124,19.019796973052784,620.3039169329073,587.3808306709266,32.92308626198083
4107603,faxinal-pr,2014-2017,1236362.33,1133150,103212.33000000002,17306,9156,71.4412533225471,65.47729111290882,5.963962209638277,135.03301987767586,123.760375709917,11.272644167758848
4107652,fazenda-rio-grande-pr,,35381857.75999999,28094393.07,7287464.6899999995,,,,,,,,
4108304,foz-do-iguacu-pr,2018-2021,703183.23,671527.1699999999,31656.06,257971,185778,2.725822786282179,2.603111086129836,0.12271170015234271,3.785072667377192,3.6146754190485413,0.17039724832865033
4107652,fazenda-rio-grande-pr,2014-2017,2649010.68,2421343.86,227666.82,95225,45328,27.81843717511158,25.427606825938565,2.390830349173011,58.44093452170844,53.41828141546064,5.022653106247794
4107702,fenix-pr,,100500,97500,3000,,,,,,,,
4107702,fenix-pr,2014-2017,296317.5,295300,1017.5,4898,2338,60.497652102899146,60.289914250714574,0.20773785218456514,126.73973481608212,126.30453378956373,0.43520102651839176
4107736,fernandes-pinheiro-pr,2014-2017,2577548.0599999996,1998730.75,578817.31,5904,2447,436.5765684281842,338.53840616531164,98.03816226287263,1053.3502492848384,816.8086432366163,236.54160604822235
4107736,fernandes-pinheiro-pr,,961826.68,754670,207156.68,,,,,,,,
4107751,figueira-pr,,541250,540450,800,,,,,,,,
4107751,figueira-pr,2014-2017,5687048.24,5416739.18,270309.06,8177,3545,695.4932420203008,662.4360009783538,33.057241041946924,1604.2449196050777,1527.9941269393512,76.25079266572638
4107801,florai-pr,,878221.9099999999,836450,41771.91,,,,,,,,
4108205,formosa-do-oeste-pr,2018-2021,481589,481104,485,6345,5883,75.90055161544524,75.8241134751773,0.0764381402679275,81.86112527621961,81.77868434472208,0.08244093149753527
4107801,florai-pr,2014-2017,1158533.76,1082300,76233.76,5103,3007,227.02993533215755,212.09092690574172,14.939008426415834,385.2789358164283,359.92683737944793,25.352098436980377
4107850,flor-da-serra-do-sul-pr,,2232932.52,2135286.71,97645.81000000001,,,,,,,,
4108320,francisco-alves-pr,2018-2021,1671898.83,1453352.33,218546.5,5942,4363,281.3697122181084,244.5897559744194,36.77995624368899,383.19936511574605,333.1084872793949,50.09087783635113
4107850,flor-da-serra-do-sul-pr,2014-2017,505804.44,491700,14104.44,4782,2200,105.7725721455458,102.82308657465495,2.949485570890841,229.9111090909091,223.5,6.4111090909090915
4107900,floresta-pr,,3157739.16,3025446,132293.15999999997,,,,,,,,
4107900,floresta-pr,2018-2021,3579915.26,2907697,672218.26,6926,5888,516.8806323996535,419.8234190008663,97.05721339878718,608.0019123641304,493.8344089673913,114.16750339673914
4107900,floresta-pr,2014-2017,995329.3700000001,836450,158879.37,6603,4593,150.73896259276088,126.67726790852643,24.06169468423444,216.70571957326368,182.11408665360332,34.59163291966035
4108007,florestopolis-pr,,1854720.7000000002,1788404,66316.7,,,,,,,,
4108007,florestopolis-pr,2018-2021,230000,222857.14,7142.86,10360,5686,22.2007722007722,21.51130694980695,0.6894652509652509,40.45022863172705,39.19400984875132,1.2562187829757299
4108007,florestopolis-pr,2014-2017,443616.05,442250,1366.05,11087,5005,40.012271128348516,39.889059258591146,0.1232118697573735,88.63457542457542,88.36163836163836,0.27293706293706294
4108106,florida-pr,2014-2017,1110077.15,1032850,77227.15000000001,2697,1514,411.59701520207636,382.96255098257325,28.634464219503155,733.2081571994715,682.1994715984148,51.00868560105681
4108106,florida-pr,,239856,238856,1000,,,,,,,,
4108205,formosa-do-oeste-pr,,1114137.98,982400,131737.97999999998,,,,,,,,
4108205,formosa-do-oeste-pr,2014-2017,628296.6,627193,1103.6,7133,5339,88.08307864853498,87.92836113837095,0.15471751016402635,117.6805768870575,117.47387151151901,0.20670537553849033
4108304,foz-do-iguacu-pr,2014-2017,78658302.51,74636387.39,4021915.12,264044,163764,297.89846582387787,282.6664775188984,15.231988304979474,480.3149807650033,455.7557667741384,24.559213990864905
4108304,foz-do-iguacu-pr,,6008877.180000001,5179305,829572.1799999999,,,,,,,,
4108320,francisco-alves-pr,,1685250.23,1613675,71575.23,,,,,,,,
4108320,francisco-alves-pr,2014-2017,1949866.9600000002,1872100,77766.95999999999,6350,3622,307.065662992126,294.81889763779526,12.246765354330707,538.3398564329101,516.8691330756488,21.47072335726118
4108403,francisco-beltrao-pr,,16337803.09,13015815.139999999,3321987.95,,,,,,,,
4108403,francisco-beltrao-pr,2014-2017,5255902.82,4383504.87,872397.9499999998,88465,55806,59.41222879104731,49.55072480642062,9.861503984626687,94.18167974769739,78.54898881840663,15.632690929290755
4108452,foz-do-jordao-pr,,643518.3200000001,580850,62668.32,,,,,,,,
4108452,foz-do-jordao-pr,2018-2021,940778.7600000001,891428.56,49350.2,4466,2744,210.6535512763099,199.6033497536946,11.050201522615316,342.84940233236154,324.86463556851317,17.984766763848395
4108452,foz-do-jordao-pr,2014-2017,571414.76,560170.88,11243.88,5079,2233,112.50536719826738,110.29156920653672,2.2137979917306554,255.8955485893417,250.860223914017,5.0353246753246745
4108502,general-carneiro-pr,,2981296.3100000005,2760470,220826.31000000003,,,,,,,,
4108502,general-carneiro-pr,2018-2021,248390,238856,9534,13661,6292,18.182417099773076,17.48451797086597,0.6978991289071078,39.477113795295615,37.96185632549269,1.5152574698029244
4108551,godoy-moreira-pr,2018-2021,569586.19,477606,91980.19,2850,1853,199.8548035087719,167.58105263157896,32.27375087719298,307.38596330275226,257.74743658931465,49.63852671343767
4108650,goioxim-pr,2018-2021,271368.87,270476.19,892.68,6997,2910,38.78360297270259,38.656022581106185,0.12758039159639845,93.25390721649484,92.94714432989691,0.3067628865979381
4108502,general-carneiro-pr,2014-2017,1134300,1133150,1150,14038,5493,80.8021085624733,80.72018806097735,0.08192050149593959,206.4991807755325,206.28982341161478,0.20935736391771345
4108601,goioere-pr,,9356178.05,8396031.14,960146.9099999999,,,,,,,,
4108601,goioere-pr,2018-2021,1223673.1099999999,1194733.42,28939.69,28734,18698,42.58624312660959,41.579084708011415,1.0071584185981763,65.44406407102363,63.89632153171462,1.547742539309017
4108700,grandes-rios-pr,2018-2021,581301.78,287306,293995.78,5379,3168,108.06874511991077,53.41253021007622,54.656214909834546,183.4917234848485,90.69002525252525,92.80169823232325
4108908,guairaca-pr,2018-2021,766936.08,578003,188933.08,6635,3387,115.58946194423511,87.11424265259986,28.475219291635266,226.43521700620016,170.65338057277827,55.7818364334219
4109302,guaraniacu-pr,2018-2021,430185,429750,435,11969,8365,35.941599131088644,35.90525524271033,0.03634388837831064,51.42677824267783,51.374775851763296,0.052002390914524806
4109401,guarapuava-pr,2018-2021,5798076.11,4778027.17,1020048.94,183755,112123,31.5532971075617,26.002161410573862,5.551135696987837,51.71174611810245,42.61415739857121,9.09758871953123
4108601,goioere-pr,2014-2017,2748348.7600000002,2611747.89,136600.87,29664,16592,92.64929746494067,88.0443598300971,4.604937634843581,165.64300626808102,157.4100705159113,8.23293575216972
4108650,goioxim-pr,,886605.8,836888.6,49717.2,,,,,,,,
4108650,goioxim-pr,2014-2017,1201532.05,1062520,139012.05,7448,2334,161.32277792696027,142.65843179377015,18.664346133190115,514.7952227934876,455.235646958012,59.55957583547557
4108700,grandes-rios-pr,,1690799.67,1592800,97999.67,,,,,,,,
4108809,guaira-pr,2018-2021,1137695.6600000001,906666.66,231029,33497,25099,33.96410603934681,27.067100337343643,6.897005702003164,45.32832622813658,36.12361687716642,9.204709350970159
4108700,grandes-rios-pr,2014-2017,1072992.06,1044140,28852.060000000005,6167,2825,173.98930760499434,169.3108480622669,4.678459542727421,379.8201982300885,369.6070796460177,10.213118584070799
4108809,guaira-pr,2014-2017,4294774.620000001,3345863.66,948910.96,32974,22263,130.2473045429733,101.46975374537514,28.777550797598106,192.91086646004587,150.2880860620761,42.62278039796973
4108809,guaira-pr,,4061902.19,2673275,1388627.19,,,,,,,,
4108908,guairaca-pr,,1513982.03,1330950,183032.03,,,,,,,,
4108908,guairaca-pr,2014-2017,656234.89,640050,16184.89,6591,2983,99.5652996510393,97.10969503868913,2.4556046123501742,219.9915822996983,214.56587328193095,5.425709017767348
4108957,guamiranga-pr,,1305546.95,1141095.42,164451.53,,,,,,,,
4109005,guapirama-pr,2018-2021,1838701.81,1724019,114682.81,3767,2104,488.1077276347226,457.6636580833555,30.444069551367136,873.9077043726236,819.4006653992395,54.50703897338403
4109104,guaporema-pr,2018-2021,1732056.54,1679535.71,52520.83000000001,2239,1224,773.5848771773113,750.1276060741402,23.457271103171063,1415.0788725490197,1372.1696977124184,42.909174836601316
4108957,guamiranga-pr,2014-2017,524944.95,491700,33244.95,8619,3886,60.90555168813087,57.04838148277062,3.85717020536025,135.08619402985073,126.53113741636645,8.555056613484302
4109005,guapirama-pr,,799314.34,492050,307264.34,,,,,,,,
4109500,guaraquecaba-pr,2018-2021,1612799.97,1323114.09,289685.88,7554,919,213.5027760127085,175.15410246227165,38.34867355043686,1754.9510010881393,1439.7324156692057,315.2185854189336
4109005,guapirama-pr,2014-2017,250297.81,245850,4447.81,3934,1757,63.624252669039144,62.4936451448907,1.1306075241484494,142.45749003984065,139.92601024473535,2.531479795105293
4109104,guaporema-pr,,1072252.05,1057519,14733.05,,,,,,,,
4109104,guaporema-pr,2014-2017,301564.35,295300,6264.35,2292,1065,131.5725785340314,128.83944153577661,2.7331369982547993,283.159014084507,277.2769953051643,5.882018779342723
4109203,guaraci-pr,,790157.7,771476.2,18681.5,,,,,,,,
4109203,guaraci-pr,2018-2021,388205,384205,4000,5557,3116,69.85873672845061,69.13892387979125,0.7198128486593486,124.58440308087292,123.30070603337613,1.2836970474967908
4109203,guaraci-pr,2014-2017,300000,295300,4700,5492,2634,54.62490895848507,53.769118718135466,0.8557902403495994,113.89521640091117,112.11085801063022,1.7843583902809415
4109302,guaraniacu-pr,,3332064.3200000008,2957754.51,374309.81,,,,,,,,
4109302,guaraniacu-pr,2014-2017,661611.6799999999,491700,169911.68,13641,7292,48.50169928890843,36.04574444688806,12.455954842020379,90.73116840373011,67.43006034009873,23.301108063631375
4109401,guarapuava-pr,,10972705.84,8838597.82,2134108.02,,,,,,,,
4109609,guaratuba-pr,2018-2021,764765,764000,765,37974,18044,20.13917417180176,20.11902880918523,0.020145362616527097,42.3833407226779,42.340944358235426,0.04239636444247395
4109401,guarapuava-pr,2014-2017,8855025.379999999,8002500,852525.38,180364,93831,49.09530383003259,44.368610143931164,4.72669368610144,94.37206658780146,85.28631262589123,9.085753961910243
4109500,guaraquecaba-pr,,2348520.78,2315438.92,33081.86,,,,,,,,
4109708,ibaiti-pr,2018-2021,1546544.21,1438358,108186.20999999999,31854,16275,48.55102059395994,45.15470584541973,3.3963147485402145,95.0257579109063,88.37837173579109,6.647386175115207
4109500,guaraquecaba-pr,2014-2017,1257357.29,987600,269757.29,7923,757,158.6971210400101,124.64975388110564,34.04736715890445,1660.973963011889,1304.6235138705415,356.3504491413474
4109609,guaratuba-pr,,3838285,3038227.4,800057.6,,,,,,,,
4109609,guaratuba-pr,2014-2017,800600,789800,10800,35986,14981,22.24754071027622,21.94742399822153,0.30011671205468793,53.4410252987117,52.720112142046595,0.7209131566651091
4109658,honorio-serpa-pr,,202474.23,196400,6074.23,,,,,,,,
4109708,ibaiti-pr,,1318824.1,888400,430424.1,,,,,,,,
4109906,icaraima-pr,2018-2021,629667.71,604857.14,24810.57,7671,5750,82.08417546604093,78.84984226306871,3.234333202972233,109.50742782608695,105.19254608695653,4.314881739130435
4109708,ibaiti-pr,2014-2017,2381414.1799999997,2047975,333439.18,31095,13795,76.58511593503778,65.86187489950153,10.72324103553626,172.6287915911562,148.45777455599855,24.171017035157664
4109757,ibema-pr,2014-2017,1356360.2,1232558.04,123802.16,6396,2765,212.06382113821138,192.70763602251407,19.35618511569731,490.5461844484629,445.7714430379747,44.77474141048825
4109757,ibema-pr,,507100.33,428295,78805.33,,,,,,,,
4109807,ibipora-pr,,1709966.77,1173915.4,536051.37,,,,,,,,
4109807,ibipora-pr,2014-2017,797835.91,738950,58885.91,53356,29612,14.953068258490143,13.849426493740161,1.1036417647499812,26.9429930433608,24.95441037417263,1.9885826691881672
4109906,icaraima-pr,,569644.4299999999,523209.42,46435.009999999995,,,,,,,,
4109906,icaraima-pr,2014-2017,1620089.99,1496280,123809.99,8482,5056,191.00329992926197,176.4065078990804,14.596792030181561,320.4291910601266,295.9414556962025,24.487735363924052
4110003,iguaracu-pr,,472424.47,443350,29074.469999999998,,,,,,,,
4110003,iguaracu-pr,2018-2021,258758.18,238750,20008.18,4475,2854,57.82305698324022,53.35195530726257,4.471101675977653,90.66509460406446,83.65451997196917,7.010574632095305
4110052,iguatu-pr,2014-2017,1905308.07,1737550,167758.07,2304,1073,826.9566276041667,754.1449652777778,72.8116623263889,1775.6831966449208,1619.3383038210625,156.34489282385834
4110052,iguatu-pr,,181439.7,165000,16439.7,,,,,,,,
4110078,imbau-pr,,969388.5,608000,361388.5,,,,,,,,
4110078,imbau-pr,2018-2021,2477765.9,2138682.14,339083.76,13449,6255,184.23421072198676,159.02164770614917,25.21256301583761,396.1256434852118,341.91560991207035,54.21003357314149
4110201,inacio-martins-pr,2018-2021,649907.49,477500,172407.49,11117,4013,58.4606899343348,42.9522353152829,15.508454619051902,161.95053326688262,118.98828806379268,42.96224520308996
4110300,inaja-pr,2018-2021,745324.4,744058.14,1266.26,3122,1576,238.73299167200514,238.32739910313902,0.40559256886611145,472.92157360406094,472.11810913705585,0.8034644670050761
4110409,indianopolis-pr,2018-2021,232855.39,222857.14,9998.25,4472,2774,52.069631037567085,49.83388640429338,2.235744633273703,83.94210165825523,80.3378298485941,3.6042718096611392
4110508,ipiranga-pr,2018-2021,4784319.76,4471647.890000001,312671.87,15327,7813,312.14978534612123,291.7497155346774,20.400069811443856,612.353738640727,572.3343005247665,40.019438115960575
4110656,iracema-do-oeste-pr,2018-2021,248750,243750,5000,2216,1532,112.25180505415162,109.99548736462094,2.256317689530686,162.36945169712794,159.10574412532637,3.2637075718015667
4110706,irati-pr,2018-2021,834489.05,747714.29,86774.76,61439,38270,13.582399615879165,12.170027018668923,1.412372597210241,21.80530572249804,19.537870133263652,2.267435589234387
4110078,imbau-pr,2014-2017,790617.5900000001,541150,249467.59,12697,5049,62.268062534456966,42.62030400882098,19.647758525635975,156.58894632600516,107.17963953258071,49.40930679342444
4110102,imbituva-pr,,2370110.48,2264350,105760.48000000001,,,,,,,,
4110102,imbituva-pr,2018-2021,2225164.55,960019,1265145.55,33306,17970,66.80972047078603,28.824205848796012,37.985514621990035,123.82663049526988,53.42342793544797,70.40320255982193
4110904,itaguaje-pr,2018-2021,1398987.58,1255601.77,143385.81,4426,2879,316.0839539087212,283.6877022141889,32.39625169453231,485.92830149357417,436.1242688433484,49.80403265022577
4111001,itambaraca-pr,2018-2021,1736750.79,1667085.95,69664.84,6516,3588,266.5363397790055,255.844989257213,10.69135052179251,484.0442558528428,464.6281911928651,19.416064659977703
4110102,imbituva-pr,2014-2017,1170659.99,1034250,136409.99000000002,31719,15192,36.907216179576906,32.606639553579875,4.300576625997037,77.057661269089,68.07859399684044,8.979067272248553
4110201,inacio-martins-pr,,1492779.93,1361900,130879.93000000001,,,,,,,,
4110201,inacio-martins-pr,2014-2017,1449883.9300000002,1260320,189563.93,11331,3497,127.95727914570648,111.22760568352308,16.72967346218339,414.6079296539892,360.4003431512725,54.20758650271661
4110300,inaja-pr,,159459.32,137060,22399.32,,,,,,,,
4110409,indianopolis-pr,,1271937.1400000001,1263530,8407.14,,,,,,,,
4110409,indianopolis-pr,2014-2017,1212619.82,1092488.68,120131.14000000001,4504,2474,269.2317539964476,242.5596536412078,26.67210035523979,490.14544058205337,441.587987065481,48.55745351657236
4110508,ipiranga-pr,,1485255.9700000002,1271739.1600000001,213516.81,,,,,,,,
4110607,ipora-pr,2018-2021,1959709.71,1957750,1959.71,13642,10442,143.65266896349507,143.50901627327372,0.14365269022137517,187.67570484581498,187.48802911319672,0.18767573261827236
4111100,itambe-pr,2018-2021,322975.2,238750,84225.2,6110,3929,52.86009819967267,39.07528641571195,13.78481178396072,82.20290150165437,60.76609824382795,21.43680325782642
4110508,ipiranga-pr,2014-2017,600248.84,493100,107148.84,15139,6957,39.64917365744105,32.57150406235551,7.07766959508554,86.27983901106798,70.87825212016674,15.40158689090125
4110607,ipora-pr,,3787076.0200000005,3585455,201621.02000000002,,,,,,,,
4110607,ipora-pr,2014-2017,4507463.79,4198485.17,308978.62000000005,14704,9284,306.5467757072905,285.5335398531012,21.01323585418934,485.50880978026714,452.22804502369667,33.28076475657045
4110656,iracema-do-oeste-pr,,809956.11,717070,92886.10999999999,,,,,,,,
4110805,iretama-pr,2018-2021,1319810.45,1247309,72501.45,10029,5833,131.5994067205105,124.37022634360355,7.229180376906969,226.2661494942568,213.8366192353849,12.429530258871935
4111308,itauna-do-sul-pr,2018-2021,671281,460952.38,210328.62,2700,2036,248.62259259259258,170.7231037037037,77.89948888888888,329.7057956777996,226.4009724950884,103.30482318271119
4111407,ivai-pr,2018-2021,5482191.51,5227500,254691.51,14049,8462,390.2193401665599,372.09054025197526,18.12879991458467,647.8600224533207,617.7617584495391,30.098264003781612
4110656,iracema-do-oeste-pr,2014-2017,558490.76,541150,17340.760000000002,2462,1349,226.8443379366369,219.80097481722177,7.04336311941511,414.003528539659,401.14899925871015,12.854529280948853
4110706,irati-pr,2014-2017,7307355.190000001,6242129.24,1065225.9500000002,60425,33179,120.93264691766655,103.30375242035582,17.628894497310718,220.24036860664881,188.13494198137377,32.10542662527503
4110706,irati-pr,,9480588.98,7229680,2250908.98,,,,,,,,
4110805,iretama-pr,,2448123.55,2369740,78383.55,,,,,,,,
4110805,iretama-pr,2014-2017,253655.35,245850,7805.35,10608,5006,23.91170343137255,23.175904977375566,0.7357984539969834,50.670265681182585,49.111066719936076,1.5591989612465043
4110904,itaguaje-pr,,1485692.87,1447855,37837.87,,,,,,,,
4110953,itaipulandia-pr,,50167.02,48750,1417.02,,,,,,,,
4111001,itambaraca-pr,,286299.83999999997,244450,41849.840000000004,,,,,,,,
4111100,itambe-pr,,671323.6000000001,594545,76778.6,,,,,,,,
4111100,itambe-pr,2014-2017,661251,633127,28124,6210,3467,106.4816425120773,101.95281803542673,4.528824476650564,190.72714162099797,182.61522930487453,8.11191231612345
4111209,itapejara-d-oeste-pr,2014-2017,1953941.64,1814578.17,139363.47,11685,6449,167.2179409499358,155.29124261874196,11.926698331193839,302.98366258334624,281.373572646922,21.610089936424252
4111209,itapejara-d-oeste-pr,,2324028.83,2185705,138323.83000000002,,,,,,,,
4111258,itaperucu-pr,,2126972.13,1901870,225102.13,,,,,,,,
4111258,itaperucu-pr,2014-2017,1721693.9100000001,1524492.6400000001,197201.27000000002,27500,11798,62.607051272727276,55.436096000000006,7.170955272727274,145.93099762671642,129.2161925750127,16.71480505170368
4111308,itauna-do-sul-pr,2014-2017,325381.01999999996,308338.98,17042.04,3229,1785,100.76835552802724,95.49054815732424,5.277807370703004,182.2862857142857,172.73892436974788,9.547361344537816
4111407,ivai-pr,,2283213.3200000003,2011453.58,271759.74,,,,,,,,
4111506,ivaipora-pr,,4478020.58,4053828.57,424192.01,,,,,,,,
4111506,ivaipora-pr,2018-2021,777161.89,764000,13161.89,31886,23433,24.373138367935773,23.96035877814715,0.41277958978862195,33.165275039474245,32.603593223232195,0.5616818162420518
4111555,ivate-pr,2018-2021,789269.3400000001,779833.3300000001,9436.01,8294,4226,95.16148299975887,94.02379189775742,1.1376911020014469,186.76510648367253,184.53225982016093,2.232846663511595
4111506,ivaipora-pr,2014-2017,4200902.41,3414940,785962.41,32720,20642,128.38943795843522,104.36858190709046,24.020856051344744,203.5123733165391,165.43648871233407,38.07588460420502
4111555,ivate-pr,,1686561.52,1641461.42,45100.100000000006,,,,,,,,
4111555,ivate-pr,2014-2017,1156664.6400000001,1087210.17,69454.47,8120,3738,142.4463842364532,133.89287807881772,8.553506157635468,309.4340930979134,290.8534430176565,18.580650080256824
4111605,ivatuba-pr,,270412.51,246400,24012.51,,,,,,,,
4111605,ivatuba-pr,2018-2021,1785346.88,1342826.17,442520.71,3299,1490,541.1781994543801,407.0403667778114,134.13783267656865,1198.2193825503355,901.2256174496644,296.99376510067117
4111704,jaboti-pr,2018-2021,669771.24,668500,1271.24,5332,2662,125.61351087771943,125.37509377344337,0.23841710427606902,251.60452291510143,251.12697220135237,0.4775507137490609
4111803,jacarezinho-pr,2018-2021,2920794.02,2506001.24,414792.78,39268,23985,74.38102322501783,63.81789854334318,10.563124681674648,121.77586074629977,104.48201959558058,17.2938411507192
4111605,ivatuba-pr,2014-2017,255338.13,245850,9488.13,3240,1280,78.80806481481481,75.87962962962963,2.928435185185185,199.48291406250002,192.0703125,7.412601562499999
4111704,jaboti-pr,,200408.16,196400,4008.16,,,,,,,,
4111803,jacarezinho-pr,,2738016.3000000003,2046986.72,691029.58,,,,,,,,
4112108,jandaia-do-sul-pr,2018-2021,481600,481104,496,21281,14681,22.630515483294957,22.607208307880267,0.02330717541468916,32.804304883863495,32.77051971936517,0.033785164498331174
4112405,japura-pr,2018-2021,1632772.53,1455542.33,177230.2,9573,6190,170.56017235976182,152.04662383787738,18.513548521884466,263.77585298869144,235.14415670436188,28.631696284329564
4111803,jacarezinho-pr,2014-2017,367653.42,304960.55,62692.87,40263,21303,9.131297220773414,7.574213297568487,1.5570839232049276,17.258293198141107,14.315380462845608,2.9429127352954985
4111902,jaguapita-pr,,1441561.91,1380445,61116.909999999996,,,,,,,,
4112009,jaguariaiva-pr,2018-2021,7083263.459999999,6316325.16,766938.2999999999,35192,17460,201.2748198454194,179.48184701068425,21.792972834735163,405.6851924398625,361.7597457044674,43.925446735395184
4112504,jardim-alegre-pr,2018-2021,1025366.5,747714.29,277652.20999999996,11067,7509,92.650808710581,67.56250926176922,25.088299448811778,136.55167132774005,99.57574776934347,36.97592355839659
4112801,joaquim-tavora-pr,2018-2021,562880.76,429750,133130.76,12108,6750,46.4883349851338,35.493062438057486,10.995272547076313,83.38974222222222,63.666666666666664,19.723075555555557
4111902,jaguapita-pr,2014-2017,337459.58999999997,295300,42159.59,13398,6738,25.18731079265562,22.040603075085833,3.1467077175697864,50.0830498664292,43.826061145740574,6.256988720688631
4112009,jaguariaiva-pr,2014-2017,11250276.660000002,9970058.950000001,1280217.71,34822,15196,323.07956636609043,286.31494313939464,36.76462322669577,740.3446077915243,656.0975881811004,84.24701961042379
4112009,jaguariaiva-pr,,4453771.9,3290843.91,1162927.99,,,,,,,,
4112108,jandaia-do-sul-pr,,1156254.3599999999,967675,188579.36,,,,,,,,
4112108,jandaia-do-sul-pr,2014-2017,622068.6,525466.44,96602.16,21341,13151,29.148990206644488,24.622390703340983,4.5265995033035,47.30199984792031,39.95638658657136,7.345613261348947
4112207,janiopolis-pr,,1713336.98,1654997.5,58339.479999999996,,,,,,,,
4112207,janiopolis-pr,2018-2021,255817.64,238750,17067.64,4948,3591,51.7012206952304,48.25181891673403,3.449401778496362,71.23855193539404,66.48565859092174,4.752893344472292
4112751,jesuitas-pr,2018-2021,492391.66,477500,14891.66,8251,6548,59.67660404799418,57.87177311840989,1.8048309295842928,75.19726023213194,72.92302993280391,2.274230299328039
4113106,kalore-pr,2018-2021,238988.99,238750,238.99,3996,2985,59.807054554554554,59.747247247247245,0.05980730730730731,80.06331323283082,79.98324958123953,0.08006365159128978
4113205,lapa-pr,2018-2021,16028081.909999998,15162223.52,865858.3899999999,48651,26645,329.45020472343833,311.65286468931777,17.79734003412057,601.5418243572902,569.0457316569713,32.496092700319004
4112207,janiopolis-pr,2014-2017,279332.4,245850,33482.4,5897,3205,47.36856028489063,41.6906901814482,5.677870103442428,87.15519500780032,76.70826833073323,10.446926677067083
4112306,japira-pr,,634575.73,569600,64975.729999999996,,,,,,,,
4113304,laranjeiras-do-sul-pr,2018-2021,2486011.0399999996,2387712,98299.04000000001,32167,19327,77.28451642988155,74.22861939254516,3.055897037336401,128.62891498939305,123.54281574998707,5.086099239406013
4112306,japira-pr,2014-2017,255850,245850,10000,5084,1923,50.324547600314716,48.35759244689221,1.966955153422502,133.04732189287571,127.84711388455538,5.200208008320333
4112405,japura-pr,,1265351.32,1131421.26,133930.06,,,,,,,,
4112405,japura-pr,2014-2017,1128777.87,1093888.68,34889.19,9307,5413,121.28267648006877,117.53397227892984,3.7487042011389278,208.53092000738962,202.08547570663217,6.445444300757436
4112504,jardim-alegre-pr,,1579575.94,1376600,202975.94,,,,,,,,
4112504,jardim-alegre-pr,2014-2017,1005078.9099999999,826560,178518.91,12019,6216,83.6241708960812,68.77111240535818,14.853058490723022,161.69223133848132,132.97297297297297,28.719258365508367
4112603,jardim-olinda-pr,,94198.1,92625,1573.1,,,,,,,,
4112702,jataizinho-pr,,8168584.710000001,6068794.05,2099790.66,,,,,,,,
4112702,jataizinho-pr,2018-2021,1342783.1,1084300.24,258482.86,12687,7680,105.83929218885474,85.46545597856073,20.373836210294,174.84154947916667,141.18492708333332,33.65662239583333
4112702,jataizinho-pr,2014-2017,249610.63,245850,3760.63,12615,6835,19.786811732065,19.48870392390012,0.2981078081648831,36.51947768836869,35.96927578639356,0.5502019019751281
4112751,jesuitas-pr,,1680843.8199999998,1574100,106743.81999999999,,,,,,,,
4112801,joaquim-tavora-pr,,5082444.4,4519329,563115.4,,,,,,,,
4112801,joaquim-tavora-pr,2014-2017,635206.45,592000,43206.45,11731,5763,54.147681357088054,50.46458102463558,3.6831003324524763,110.2214905431199,102.72427555092834,7.497214992191567
4112959,juranda-pr,,1999575.93,1904930,94645.93,,,,,,,,
4112959,juranda-pr,2018-2021,279429.16000000003,222857.14,56572.02,7244,5489,38.573876311430155,30.764376035339595,7.809500276090557,50.90711605028239,40.60068136272545,10.306434687556932
4112959,juranda-pr,2014-2017,562294.71,503950.74,58343.97,7650,4807,73.50257647058822,65.8759137254902,7.62666274509804,116.97414395672976,104.83685042646141,12.137293530268359
4113007,jussara-pr,,1213744.51,1149920,63824.509999999995,,,,,,,,
4113007,jussara-pr,2018-2021,520568.25,517439.3,3128.95,7069,4073,73.64100297071721,73.19837317866742,0.44262979204979486,127.80953842376627,127.04132089369016,0.7682175300761109
4113007,jussara-pr,2014-2017,960685.66,932306.28,28379.38,7026,3641,136.73294335325932,132.6937489325363,4.039194420723029,263.85214501510575,256.0577533644603,7.794391650645427
4113106,kalore-pr,,1683716.2,1630866,52850.2,,,,,,,,
4113106,kalore-pr,2014-2017,400672.24,394200,6472.24,4368,2631,91.72899267399268,90.24725274725274,1.4817399267399267,152.2889547700494,149.8289623717218,2.459992398327632
4113205,lapa-pr,,5664754.340000001,5093193.02,571561.32,,,,,,,,
